actor,actor_short,leg1_dir,leg1_token,leg2_dir,leg2_token,leg1_ts,leg2_ts,round_trip_sec,leg1_size_usd,leg2_size_usd,leg1_roi,leg2_roi,leg1_pnl,leg2_pnl,round_trip_pnl,same_token
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,ETH→SOL,DYDX,SOL→ETH,VKOIN,1770917228,1770917704,476,39.17,44.33,3.8766,1.9714,1.518471,0.873928,2.392399,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,SOL→ETH,VKOIN,ETH→SOL,KING,1770917704,1770919913,2209,44.33,20.0,1.9714,5.6976,0.873928,1.139514,2.013442,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,ETH→SOL,KING,SOL→ETH,SMOG,1770919913,1770921961,2048,20.0,200.0,5.6976,0.6901,1.139514,1.380184,2.519698,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,SOL→ETH,SMOG,ETH→SOL,KIBSHI,1770929809,1770949488,19679,200.0,61.0,0.5444,1.8114,1.088878,1.104939,2.193817,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,ETH→SOL,DEFIGOLD,SOL→ETH,DOLLAR,1771023979,1771039709,15730,68.83,39.67,2.2778,2.6718,1.567786,1.059898,2.627684,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,SOL→ETH,DOLLAR,ETH→SOL,ШАЙЛУ,1771039709,1771057768,18059,39.67,101.67,2.6718,1.3467,1.059898,1.369182,2.42908,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,ETH→SOL,UNI,SOL→ETH,SMOG,1771210214,1771247233,37019,96.83,188.89,1.4719,0.2292,1.425223,0.432918,1.8581409999999998,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,SOL→ETH,SMOG,ETH→SOL,KIBSHI,1771253987,1771270130,16143,200.0,101.33,0.8267,2.8914,1.653311,2.92986,4.583171,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,ETH→SOL,$ROAR,SOL→ETH,NSA,1771383020,1771401574,18554,67.67,52.5,-2.6969,1.5911,-1.825024,0.835331,-0.9896929999999999,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,SOL→ETH,NSA,ETH→SOL,WLD,1771401574,1771412583,11009,52.5,188.89,1.5911,0.3476,0.835331,0.656547,1.491878,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,ETH→SOL,WLD,SOL→ETH,DAWAE,1771438313,1771442703,4390,188.89,22.5,0.4449,1.6208,0.840357,0.364684,1.205041,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,SOL→ETH,DAWAE,ETH→SOL,AUDIO,1771442703,1771444462,1759,22.5,200.0,1.6208,0.9665,0.364684,1.932922,2.297606,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,ETH→SOL,SAND,SOL→ETH,SMOG,1771461780,1771475497,13717,37.0,200.0,-2.6065,0.4473,-0.964422,0.894683,-0.069739,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,SOL→ETH,SMOG,ETH→SOL,BAT,1771475497,1771479401,3904,200.0,91.0,0.4473,-0.7979,0.894683,-0.726064,0.16861899999999996,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,ETH→SOL,ШАЙЛУ,SOL→ETH,DEFIGOLD,1771824626,1771834155,9529,101.67,108.17,1.1886,1.3708,1.208478,1.482752,2.69123,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,SOL→ETH,DEFIGOLD,ETH→SOL,DOG,1771834155,1771863795,29640,108.17,200.0,1.3708,0.6368,1.482752,1.273509,2.7562610000000003,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,ETH→SOL,DOG,SOL→ETH,KENDU,1771917612,1771945342,27730,200.0,144.44,-0.0405,0.8292,-0.081083,1.197688,1.116605,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,SOL→ETH,KENDU,ETH→SOL,$ROAR,1771945342,1771954411,9069,144.44,87.0,0.8292,-0.3525,1.197688,-0.306654,0.8910340000000001,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,ETH→SOL,TOWER,SOL→ETH,AUDIO,1771957101,1771962909,5808,60.67,200.0,1.6451,0.1411,0.998099,0.282159,1.280258,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,SOL→ETH,AUDIO,ETH→SOL,BAT,1771962909,1771963239,330,200.0,118.61,0.1411,1.0594,0.282159,1.256513,1.538672,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,ETH→SOL,XYO,SOL→ETH,SNORT,1771970147,1771975420,5273,200.0,148.22,0.6049,0.7151,1.209824,1.059992,2.269816,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,SOL→ETH,SNORT,ETH→SOL,XYO,1771975420,1771976301,881,148.22,200.0,0.7151,0.7795,1.059992,1.558986,2.6189780000000003,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,ETH→SOL,SDEX,SOL→ETH,DEFIGOLD,1771976720,1771978005,1285,141.17,59.0,0.2044,1.332,0.288537,0.785888,1.074425,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,SOL→ETH,DEFIGOLD,ETH→SOL,XYO,1771978005,1771983974,5969,59.0,200.0,1.332,0.7726,0.785888,1.545154,2.331042,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,ETH→SOL,MATH,SOL→ETH,NPC,1771985132,1771985554,422,91.89,200.0,1.3013,0.2958,1.195726,0.591571,1.7872970000000001,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,SOL→ETH,NPC,ETH→SOL,XYO,1771985554,1771986286,732,200.0,188.89,0.2958,0.2976,0.591571,0.562047,1.1536179999999998,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,ETH→SOL,MOOV,SOL→ETH,KENDU,1772002797,1772004574,1777,91.89,111.72,0.3427,0.903,0.31495,1.008822,1.3237720000000002,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,SOL→ETH,KENDU,ETH→SOL,XYO,1772004574,1772004718,144,111.72,200.0,0.903,0.6512,1.008822,1.30241,2.3112320000000004,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,ETH→SOL,SMOG,SOL→ETH,UNI,1772005107,1772006326,1219,200.0,65.83,0.6968,1.2165,1.393651,0.800801,2.194452,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,SOL→ETH,SHIB,ETH→SOL,NASDAQ420,1772044876,1772046187,1311,32.0,57.17,3.1357,2.3014,1.003421,1.315727,2.319148,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,ETH→SOL,MATH,SOL→ETH,SHIB,1772048110,1772061110,13000,86.06,37.33,1.1708,4.7436,1.007579,1.770769,2.7783480000000003,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,SOL→ETH,SHIB,ETH→SOL,BERRY,1772061110,1772063891,2781,37.33,28.33,4.7436,5.7709,1.770769,1.634887,3.405656,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,ETH→SOL,$ROAR,SOL→ETH,PAXG,1772065005,1772067408,2403,87.0,200.0,2.7746,1.1667,2.413911,2.333443,4.747354,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,SOL→ETH,PAXG,ETH→SOL,SUSHI,1772067809,1772071530,3721,200.0,27.0,1.5168,3.2318,3.033609,0.872582,3.906191,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,ETH→SOL,SUSHI,SOL→ETH,PAXG,1772071530,1772072608,1078,27.0,188.89,3.2318,0.3106,0.872582,0.586647,1.459229,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,SOL→ETH,NFD,ETH→SOL,OLAS,1772086592,1772093036,6444,144.44,200.0,0.6085,3.8678,0.878888,7.73552,8.614408000000001,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,ETH→SOL,NASDAQ420,SOL→ETH,MATH,1772104935,1772109196,4261,75.83,74.17,3.4918,1.1797,2.647867,0.874979,3.5228460000000004,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,SOL→ETH,MATH,ETH→SOL,AUDIO,1772109196,1772120683,11487,74.17,200.0,1.1797,0.8761,0.874979,1.752184,2.627163,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,ETH→SOL,DYDX,SOL→ETH,SNORT,1772190954,1772195444,4490,30.5,135.28,3.9644,0.5613,1.209131,0.75933,1.968461,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,SOL→ETH,SNORT,ETH→SOL,$ROAR,1772195444,1772202473,7029,135.28,77.33,0.5613,7.7939,0.75933,6.026995,6.786325000000001,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,ETH→SOL,$ROAR,SOL→ETH,MATH,1772202473,1772202983,510,77.33,89.0,7.7939,2.7341,6.026995,2.433389,8.460384000000001,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,SOL→ETH,MATH,ETH→SOL,$ROAR,1772202983,1772213605,10622,89.0,72.5,2.7341,1.5563,2.433389,1.128282,3.561671,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,ETH→SOL,TKX,SOL→ETH,BAT,1772214438,1772240122,25684,62.0,77.0,1.7334,1.2371,1.074721,0.9526,2.027321,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,SOL→ETH,BAT,ETH→SOL,WEPE,1772240122,1772242062,1940,77.0,139.56,1.2371,1.1175,0.9526,1.559611,2.512211,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,ETH→SOL,WEPE,SOL→ETH,$ROAR,1772242062,1772260342,18280,139.56,58.0,1.1175,0.7398,1.559611,0.429108,1.9887190000000001,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,SOL→ETH,XCAD,ETH→SOL,BITCOIN,1772260720,1772261231,511,36.17,188.89,1.7531,-0.8673,0.634099,-1.638157,-1.0040580000000001,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,ETH→SOL,BITCOIN,SOL→ETH,AI,1772261231,1772261959,728,188.89,114.0,-0.8673,1.5201,-1.638157,1.732931,0.09477399999999991,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,SOL→ETH,AI,ETH→SOL,SAND,1772261959,1772261995,36,114.0,57.33,1.5201,-9.5425,1.732931,-5.470704,-3.737773,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,ETH→SOL,NST,SOL→ETH,DYDX,1772270107,1772272103,1996,138.44,30.5,1.0693,3.8933,1.480362,1.187443,2.667805,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,SOL→ETH,DYDX,ETH→SOL,$ROAR,1772272103,1772275052,2949,30.5,101.5,3.8933,2.0145,1.187443,2.044688,3.232131,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,ETH→SOL,$ROAR,SOL→ETH,$ROAR,1772289323,1772296093,6770,101.5,72.5,2.3661,1.3924,2.401577,1.009501,3.411078,True
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,SOL→ETH,$ROAR,ETH→SOL,OLAS,1772296093,1772300009,3916,72.5,103.56,1.3924,1.0241,1.009501,1.060539,2.0700399999999997,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,ETH→SOL,OLAS,SOL→ETH,$ROAR,1772300009,1772303055,3046,103.56,77.33,1.0241,1.5956,1.060539,1.233907,2.2944459999999998,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,SOL→ETH,$ROAR,ETH→SOL,BAT,1772303055,1772305007,1952,77.33,77.0,1.5956,1.7142,1.233907,1.319928,2.5538350000000003,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,ETH→SOL,BAT,SOL→ETH,SDEX,1772305007,1772307360,2353,77.0,187.72,1.7142,-0.2763,1.319928,-0.518612,0.801316,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,SOL→ETH,SUSHI,ETH→SOL,AGI,1772310300,1772311195,895,52.5,52.0,7.6343,1.831,4.008006,0.95213,4.960136,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,ETH→SOL,ZYN,SOL→ETH,ZYN,1772314220,1772319219,4999,60.67,43.33,-2.1621,2.0145,-1.311743,0.8729,-0.4388430000000001,True
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,SOL→ETH,ZYN,ETH→SOL,WEPE,1772319219,1772319591,372,43.33,124.44,2.0145,0.5034,0.8729,0.626428,1.499328,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,ETH→SOL,NFD,SOL→ETH,DYDX,1772328811,1772361043,32232,177.78,39.17,1.1834,2.8994,2.103852,1.135704,3.239556,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,SOL→ETH,NST,ETH→SOL,KIBSHI,1772364452,1772390254,25802,123.06,84.89,0.8404,2.0464,1.034167,1.737209,2.771376,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,ETH→SOL,KIBSHI,SOL→ETH,LF,1772390254,1772390445,191,84.89,27.5,2.0464,3.5391,1.737209,0.973263,2.710472,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,SOL→ETH,OMNI,ETH→SOL,AUDIO,1772395197,1772399852,4655,116.67,200.0,0.8868,0.7165,1.034637,1.433078,2.467715,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,ETH→SOL,$ROAR,SOL→ETH,AI,1772425705,1772431766,6061,101.5,87.61,2.6964,0.955,2.736832,0.836719,3.573551,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,SOL→ETH,$ROAR,ETH→SOL,BITCOIN,1772460821,1772462825,2004,72.5,188.89,1.3472,1.145,0.976725,2.16286,3.139585,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,ETH→SOL,NASDAQ420,SOL→ETH,NST,1772469748,1772472416,2668,65.0,123.06,3.168,0.8443,2.059205,1.038937,3.098142,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,SOL→ETH,DYDX,ETH→SOL,BAT,1772483284,1772495846,12562,47.0,75.83,3.18,2.4279,1.494619,1.841064,3.335683,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,ETH→SOL,KIBSHI,SOL→ETH,SWAG,1772498917,1772499173,256,61.0,49.33,2.2611,1.6436,1.379284,0.810806,2.19009,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,SOL→ETH,DEFIGOLD,ETH→SOL,KENDU,1772512717,1772516590,3873,88.5,122.22,1.5126,0.1881,1.338669,0.229923,1.5685920000000002,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,ETH→SOL,KENDU,SOL→ETH,DEFIGOLD,1772516590,1772519343,2753,122.22,67.83,0.1881,2.3931,0.229923,1.623259,1.8531819999999999,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,SOL→ETH,DEFIGOLD,ETH→SOL,TURBO,1772520614,1772525482,4868,49.17,94.0,1.547,3.4702,0.760682,3.261977,4.022659,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,ETH→SOL,BAT,SOL→ETH,MOOV,1772531937,1772533176,1239,85.0,102.33,1.14,0.937,0.969012,0.958879,1.927891,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,SOL→ETH,MOOV,ETH→SOL,PAXG,1772533176,1772538478,5302,102.33,200.0,0.937,0.3288,0.958879,0.657658,1.6165370000000001,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,ETH→SOL,PAXG,SOL→ETH,MATH,1772544231,1772545552,1321,200.0,75.0,-0.0421,1.1043,-0.084232,0.828241,0.744009,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,SOL→ETH,WEPE,ETH→SOL,BAT,1772546514,1772547299,785,100.33,106.17,0.9299,1.7778,0.932955,1.887515,2.8204700000000003,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,ETH→SOL,BAT,SOL→ETH,MOOV,1772547299,1772548457,1158,106.17,76.44,1.7778,-19.0331,1.887515,-14.548878,-12.661363,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,SOL→ETH,MOOV,ETH→SOL,PAXG,1772548457,1772549991,1534,76.44,200.0,-19.0331,-0.8258,-14.548878,-1.651535,-16.200413,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,ETH→SOL,PAXG,SOL→ETH,AI,1772549991,1772559082,9091,200.0,98.11,-0.8258,0.5845,-1.651535,0.573447,-1.078088,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,SOL→ETH,KIBSHI,ETH→SOL,$ROAR,1772560690,1772562283,1593,61.0,87.0,1.431,2.3499,0.872914,2.044395,2.9173090000000004,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,ETH→SOL,WEPE,SOL→ETH,OLAS,1772593391,1772597070,3679,109.33,117.33,-1.3013,0.7678,-1.422717,0.90083,-0.521887,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,SOL→ETH,NST,ETH→SOL,MATH,1772628033,1772628329,296,138.44,89.0,1.7842,1.3001,2.470093,1.157052,3.6271449999999996,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,ETH→SOL,MATH,SOL→ETH,NST,1772628329,1772629767,1438,89.0,200.0,1.3001,0.097,1.157052,0.194057,1.351109,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,SOL→ETH,NST,ETH→SOL,BAT,1772629767,1772629872,105,200.0,89.83,0.097,0.9957,0.194057,0.894423,1.08848,False
2mK6juHuDZaDYaxyiXnXDdUdgSLiDfJGNtvgiys8Xddb|0xd9f76930d7df99aef4dc4cff48ee236d4583c28a,2mK6juHuDZaD..83c28a,ETH→SOL,BAT,SOL→ETH,SNORT,1772629872,1772635020,5148,89.83,200.0,0.9957,0.9486,0.894423,1.89719,2.791613,False
